,doc_id,doc_hash,entity_hash,sentence,start_idx,end_idx,entity_type
5361,1072,8e4ebb1f3877c608fa417ab8f8fd2fbf,125f6fa357b7532ccf0f3c2995c39132,"Photograph; 1985 - 'Untitled Film Still #21' - Cindy Shermn, 8x10 inches",67,77,DIMENSION
5362,1073,a0d5d7cc45634a1b305e7e7d23e04249,371ad4c5778fc527b327809d5b06181f,Leonardo da Vinci: 1503; 'Mona Lisa' - 77cm x 53cm; oil on wood,0,16,ARTIST
5363,1073,a0d5d7cc45634a1b305e7e7d23e04249,af9128cc47a34cba0054e6b86a2cbbe6,Leonardo da Vinci: 1503; 'Mona Lisa' - 77cm x 53cm; oil on wood,18,22,DATE
5364,1073,a0d5d7cc45634a1b305e7e7d23e04249,e4e1e25800f6a07479e1f9ada606c35f,Leonardo da Vinci: 1503; 'Mona Lisa' - 77cm x 53cm; oil on wood,24,34,ART_TITLE
5365,1073,a0d5d7cc45634a1b305e7e7d23e04249,4305e35ba214f3c70ab3b7eb9e5b9df3,Leonardo da Vinci: 1503; 'Mona Lisa' - 77cm x 53cm; oil on wood,37,48,DIMENSION
5366,1073,a0d5d7cc45634a1b305e7e7d23e04249,df698cd4e1a40eca4cc8b2fac536f63a,Leonardo da Vinci: 1503; 'Mona Lisa' - 77cm x 53cm; oil on wood,50,62,MEDIUM
5367,1074,63f647aa41e7b6d113dfe55eb86ab9d3,cd638830ad95125e31cfe50f1d11935a,Acrylic on canvas - 1977; 'A Bigger Splash' - David Hockney; 242x244 cm,56,69,ARTIST
5368,1074,63f647aa41e7b6d113dfe55eb86ab9d3,bac36f7a6165fdb718240668b90bd32b,Acrylic on canvas - 1977; 'A Bigger Splash' - David Hockney; 242x244 cm,20,24,DATE
5369,1074,63f647aa41e7b6d113dfe55eb86ab9d3,7c035fbef83745eb91b1f7bd2bf4f69a,Acrylic on canvas - 1977; 'A Bigger Splash' - David Hockney; 242x244 cm,27,44,ART_TITLE
5370,1074,63f647aa41e7b6d113dfe55eb86ab9d3,715246e9912a2677b836229ac5840c96,Acrylic on canvas - 1977; 'A Bigger Splash' - David Hockney; 242x244 cm,71,80,DIMENSION
5371,1074,63f647aa41e7b6d113dfe55eb86ab9d3,156fd59656044a424db2809fbe4603fd,Acrylic on canvas - 1977; 'A Bigger Splash' - David Hockney; 242x244 cm,0,18,MEDIUM
5372,1075,b3106f1405029b49cb1d70f4c23f3941,ee0e60ed20eea63378da4f40cc79cda5,"'The Scream' - Edvard Munch, 1893; 91x73 cm - oil on cardboard",15,28,ARTIST
5373,1075,b3106f1405029b49cb1d70f4c23f3941,2ee55890f9f958cf312d9f7346f97a5c,"'The Scream' - Edvard Munch, 1893; 91x73 cm - oil on cardboard",30,34,DATE
5374,1075,b3106f1405029b49cb1d70f4c23f3941,6e02d0e2d0fb8e19578a74caae0508cd,"'The Scream' - Edvard Munch, 1893; 91x73 cm - oil on cardboard",0,12,ART_TITLE
5375,1075,b3106f1405029b49cb1d70f4c23f3941,3bc18175af641a9a0e37e75003fc8819,"'The Scream' - Edvard Munch, 1893; 91x73 cm - oil on cardboard",36,44,DIMENSION
5376,1075,b3106f1405029b49cb1d70f4c23f3941,91ab0ebbb85a22b2e9577d9b6e7f50f2,"'The Scream' - Edvard Munch, 1893; 91x73 cm - oil on cardboard",47,63,MEDIUM
5377,1076,1d8d00ad0d31ec1800c01e062894e18c,695ea08a9e98fd4ef6aefbd05e52d6c3,"Watercolor - 'The Blue Rider', Wassily Kandinsky - 1903; 40x50 cm",36,54,ARTIST
5378,1076,1d8d00ad0d31ec1800c01e062894e18c,0b997135169a308822d3dd3e292b1e7e,"Watercolor - 'The Blue Rider', Wassily Kandinsky - 1903; 40x50 cm",57,61,DATE
5379,1076,1d8d00ad0d31ec1800c01e062894e18c,51542df62c7ad24aaf554eaaf3771bd8,"Watercolor - 'The Blue Rider', Wassily Kandinsky - 1903; 40x50 cm",13,28,ART_TITLE
5380,1076,1d8d00ad0d31ec1800c01e062894e18c,d7e9795c8dcf204644a1b0c2a2243f52,"Watercolor - 'The Blue Rider', Wassily Kandinsky - 1903; 40x50 cm",0,10,MEDIUM
5381,1076,1d8d00ad0d31ec1800c01e062894e18c,490f9f5b266bbd08e7b6c93baf42c4df,"Watercolor - 'The Blue Rider', Wassily Kandinsky - 1903; 40x50 cm",63,71,DIMENSION
5382,1077,66f4d9f296bede974d5a239c9823967d,58ed53465795602cfa6dd2765b4cbf2c,Marcel Duchamp; 1917 - 'Fountain' - 61x48x35 cm; porcelain,0,14,ARTIST
5383,1077,66f4d9f296bede974d5a239c9823967d,d61e6abb9d4f63f21dfdcbb97ef148db,Marcel Duchamp; 1917 - 'Fountain' - 61x48x35 cm; porcelain,16,20,DATE
5384,1077,66f4d9f296bede974d5a239c9823967d,5d54eb933a06e3dcd4446dd62012bc4a,Marcel Duchamp; 1917 - 'Fountain' - 61x48x35 cm; porcelain,23,32,ART_TITLE
5385,1077,66f4d9f296bede974d5a239c9823967d,a4294808379c43be3410e5fa48034513,Marcel Duchamp; 1917 - 'Fountain' - 61x48x35 cm; porcelain,35,45,DIMENSION
5386,1077,66f4d9f296bede974d5a239c9823967d,320012a97c63a3fcb77af9aa7356e721,Marcel Duchamp; 1917 - 'Fountain' - 61x48x35 cm; porcelain,47,56,MEDIUM
5387,1078,b70bc0afb579a1839655f972466cd5e2,4f0cbe6d4ad540942d5a84310f2c18f9,Bronze sculpture - 'The Thinker' - Auguste Rodin; 1904; 182x98x145 cm,38,51,ARTIST
5388,1078,b70bc0afb579a1839655f972466cd5e2,f888d73daa1ca99f387832e859ba5c5f,Bronze sculpture - 'The Thinker' - Auguste Rodin; 1904; 182x98x145 cm,53,57,DATE
5389,1078,b70bc0afb579a1839655f972466cd5e2,bb8da9a89b61c5d43573ac07afdf03ad,Bronze sculpture - 'The Thinker' - Auguste Rodin; 1904; 182x98x145 cm,19,32,ART_TITLE
5390,1078,b70bc0afb579a1839655f972466cd5e2,3fc89767745697f4c17a26a3f7504ce2,Bronze sculpture - 'The Thinker' - Auguste Rodin; 1904; 182x98x145 cm,0,16,MEDIUM
5391,1078,b70bc0afb579a1839655f972466cd5e2,e7296d6ba647d1c74e1d452e0065a924,Bronze sculpture - 'The Thinker' - Auguste Rodin; 1904; 182x98x145 cm,59,71,DIMENSION
5392,1079,4d5a2cc247594921df61f39cd8a6201e,8febe97881fa1313f615b4b6fccb527a,Johannes Vermeer - 'Girl with a Pearl Earring'; 1665 - 44.5x39 cm - oil on canvas,0,16,ARTIST
5393,1079,4d5a2cc247594921df61f39cd8a6201e,22523e280e3cc9df3f1a13ab446fdf57,Johannes Vermeer - 'Girl with a Pearl Earring'; 1665 - 44.5x39 cm - oil on canvas,19,47,ART_TITLE
5394,1079,4d5a2cc247594921df61f39cd8a6201e,a29ed5d34f8c2c38dca4d5f38bd83c06,Johannes Vermeer - 'Girl with a Pearl Earring'; 1665 - 44.5x39 cm - oil on canvas,50,54,DATE
5395,1079,4d5a2cc247594921df61f39cd8a6201e,ccf7e2f564eee3e540d73cbbc76665c1,Johannes Vermeer - 'Girl with a Pearl Earring'; 1665 - 44.5x39 cm - oil on canvas,57,67,DIMENSION
5396,1079,4d5a2cc247594921df61f39cd8a6201e,acaf8fd0ddec93870ae5cd5bb1c669e2,Johannes Vermeer - 'Girl with a Pearl Earring'; 1665 - 44.5x39 cm - oil on canvas,70,84,MEDIUM
5397,1080,28cc568ce3eb3d1d6132a9ca6cba827d,b79b01b8848f89ea0d301c7050c9e610,1942 - 'Nighthawks' by Edward Hopper - oil on canvas; 84x152 cm,27,40,ARTIST
5398,1080,28cc568ce3eb3d1d6132a9ca6cba827d,96fd83ed639cdb5777321c71b10a846f,1942 - 'Nighthawks' by Edward Hopper - oil on canvas; 84x152 cm,0,4,DATE
5399,1080,28cc568ce3eb3d1d6132a9ca6cba827d,59da4546b8a9c80d970b8c104e4ba44a,1942 - 'Nighthawks' by Edward Hopper - oil on canvas; 84x152 cm,7,18,ART_TITLE
5400,1080,28cc568ce3eb3d1d6132a9ca6cba827d,2fe467ec032dfbd13aa7c4bea0865cc5,1942 - 'Nighthawks' by Edward Hopper - oil on canvas; 84x152 cm,43,57,MEDIUM
5401,1080,28cc568ce3eb3d1d6132a9ca6cba827d,4d22a2cdf9c9bb70ce01904abc6ff829,1942 - 'Nighthawks' by Edward Hopper - oil on canvas; 84x152 cm,59,67,DIMENSION
5402,1081,215b1fb949a326820e3fccbf064981f0,39fea53e61d85601aaba0414d477310a,"'The Birth of Venus'; Sandro Botticelli - 1486 - Tempera on canvas, 172x278 cm",23,41,ARTIST
5403,1081,215b1fb949a326820e3fccbf064981f0,242fa74212b6e9afac258ab674d801f1,"'The Birth of Venus'; Sandro Botticelli - 1486 - Tempera on canvas, 172x278 cm",44,48,DATE
5404,1081,215b1fb949a326820e3fccbf064981f0,55c7f568b1f4226336619b2b0784a595,"'The Birth of Venus'; Sandro Botticelli - 1486 - Tempera on canvas, 172x278 cm",0,20,ART_TITLE
5405,1081,215b1fb949a326820e3fccbf064981f0,0b07b856eb63613059c65b9827987f6c,"'The Birth of Venus'; Sandro Botticelli - 1486 - Tempera on canvas, 172x278 cm",51,68,MEDIUM
5406,1081,215b1fb949a326820e3fccbf064981f0,4fe29329d34ba5fbc129b4347a55b65d,"'The Birth of Venus'; Sandro Botticelli - 1486 - Tempera on canvas, 172x278 cm",70,79,DIMENSION
5407,1082,bc1f15a0870c6c3a3dec6364c2627b91,f3d054912aaebacabd17909bf7084723,Oil on canvas; 1930 - 'American Gothic' - Grant Wood; 78x65 cm,44,54,ARTIST
5408,1082,bc1f15a0870c6c3a3dec6364c2627b91,147320168031054ceb67ec148b0ac7fa,Oil on canvas; 1930 - 'American Gothic' - Grant Wood; 78x65 cm,16,20,DATE
5409,1082,bc1f15a0870c6c3a3dec6364c2627b91,7fe0ee6f80e05787df1de370384c0b8c,Oil on canvas; 1930 - 'American Gothic' - Grant Wood; 78x65 cm,23,39,ART_TITLE
5410,1082,bc1f15a0870c6c3a3dec6364c2627b91,ac0d6f0d5d762401b84486d729603e7f,Oil on canvas; 1930 - 'American Gothic' - Grant Wood; 78x65 cm,0,14,MEDIUM
5411,1082,bc1f15a0870c6c3a3dec6364c2627b91,cd0758adff772d0d240abc2682df3236,Oil on canvas; 1930 - 'American Gothic' - Grant Wood; 78x65 cm,56,64,DIMENSION
5412,1083,f8aa73f32f883573bdc5b080bb30cc7f,6c75390119e6e0ade92cb8c3822e49cc,"Claude Monet, 'Impression, Sunrise' - 1872; 48x63 cm; oil on canvas",0,12,ARTIST
5413,1083,f8aa73f32f883573bdc5b080bb30cc7f,541904e846a7ef01e5deca922b1f40ac,"Claude Monet, 'Impression, Sunrise' - 1872; 48x63 cm; oil on canvas",14,34,ART_TITLE
5414,1083,f8aa73f32f883573bdc5b080bb30cc7f,8038bd137f258189ebd9ff8449055234,"Claude Monet, 'Impression, Sunrise' - 1872; 48x63 cm; oil on canvas",37,41,DATE
5415,1083,f8aa73f32f883573bdc5b080bb30cc7f,f57c03f0d4504dfb37c5fc5e647eb323,"Claude Monet, 'Impression, Sunrise' - 1872; 48x63 cm; oil on canvas",43,51,DIMENSION
5416,1083,f8aa73f32f883573bdc5b080bb30cc7f,216db31817356c06a90620f9a3adb381,"Claude Monet, 'Impression, Sunrise' - 1872; 48x63 cm; oil on canvas",53,67,MEDIUM
5417,1084,f4d3034ea7e0e57b9dcfb4e8811b17f2,913cd6280ce2fee1cd21eefa93647fe1,Tempera on panel - 1485 - 'The Birth of Venus'; Sandro Bottticelli - 172x278cm,52,71,ARTIST
5418,1084,f4d3034ea7e0e57b9dcfb4e8811b17f2,f765f54c2fbea1489ea740a8cfd0fc52,Tempera on panel - 1485 - 'The Birth of Venus'; Sandro Bottticelli - 172x278cm,19,23,DATE
5419,1084,f4d3034ea7e0e57b9dcfb4e8811b17f2,0f940cb89478a6a896e33e6621b6b315,Tempera on panel - 1485 - 'The Birth of Venus'; Sandro Bottticelli - 172x278cm,26,46,ART_TITLE
5420,1084,f4d3034ea7e0e57b9dcfb4e8811b17f2,d5b9986f666d0e7b4556d3b2c5b611a5,Tempera on panel - 1485 - 'The Birth of Venus'; Sandro Bottticelli - 172x278cm,0,17,MEDIUM
5421,1084,f4d3034ea7e0e57b9dcfb4e8811b17f2,c3e3a0ebc7e42dc9e24e76d1a666e33c,Tempera on panel - 1485 - 'The Birth of Venus'; Sandro Bottticelli - 172x278cm,74,82,DIMENSION
5422,1085,95c720158015098d07bb7369c488b415,59234c88cef6ec3720e308e32fe991a8,Digital print - 'Untitled (Your Body is a Battleground)' - Barbara Kruger; 1989; 72x108 inches,58,72,ARTIST
5423,1085,95c720158015098d07bb7369c488b415,52f04cc7d7f40dd150216307bd7cb56b,Digital print - 'Untitled (Your Body is a Battleground)' - Barbara Kruger; 1989; 72x108 inches,75,79,DATE
5424,1085,95c720158015098d07bb7369c488b415,7d4f87061dd9768ac0a0f4bf5966a7a4,Digital print - 'Untitled (Your Body is a Battleground)' - Barbara Kruger; 1989; 72x108 inches,16,58,ART_TITLE
5425,1085,95c720158015098d07bb7369c488b415,64bcd7f2312b2f1ada946c73df831fa3,Digital print - 'Untitled (Your Body is a Battleground)' - Barbara Kruger; 1989; 72x108 inches,0,13,MEDIUM
5426,1085,95c720158015098d07bb7369c488b415,8e68563e3a9db5917a9362654aef17b9,Digital print - 'Untitled (Your Body is a Battleground)' - Barbara Kruger; 1989; 72x108 inches,81,94,DIMENSION
5427,1086,70ce95b624aadda8a8b7976a4dfa3e3e,5cc60425e0b3778d9ff6a8a997042d8b,"'The Kiss' - Gustav Klimt, 1908; 180x180cm - Oil and gold leaf on canvas",13,25,ARTIST
5428,1086,70ce95b624aadda8a8b7976a4dfa3e3e,3d61be9df5060d371c145ba9ff1cf219,"'The Kiss' - Gustav Klimt, 1908; 180x180cm - Oil and gold leaf on canvas",27,31,DATE
5429,1086,70ce95b624aadda8a8b7976a4dfa3e3e,08a120c060f4185490195c5999817df1,"'The Kiss' - Gustav Klimt, 1908; 180x180cm - Oil and gold leaf on canvas",0,9,ART_TITLE
5430,1086,70ce95b624aadda8a8b7976a4dfa3e3e,7373a3b431804bebd6ac0b235cca5be6,"'The Kiss' - Gustav Klimt, 1908; 180x180cm - Oil and gold leaf on canvas",33,42,DIMENSION
5431,1086,70ce95b624aadda8a8b7976a4dfa3e3e,70232f6537dd83e2a07908b0549143b5,"'The Kiss' - Gustav Klimt, 1908; 180x180cm - Oil and gold leaf on canvas",45,71,MEDIUM
5432,1087,d7bb534a3f526e5d76e6eaa6c9c116ae,54071a7dc3061f5f1d64872d8f31af73,Andy Warhol - 1962; 'Campbell's Soup Cans' - 51x41 cm; synthetic polymer paint on canvas,0,11,ARTIST
5433,1087,d7bb534a3f526e5d76e6eaa6c9c116ae,65548da6580823a9e794652f0fff2120,Andy Warhol - 1962; 'Campbell's Soup Cans' - 51x41 cm; synthetic polymer paint on canvas,14,18,DATE
5434,1087,d7bb534a3f526e5d76e6eaa6c9c116ae,e69bf773c0e1bbd2d1c2eb508557fde8,Andy Warhol - 1962; 'Campbell's Soup Cans' - 51x41 cm; synthetic polymer paint on canvas,21,43,ART_TITLE
5435,1087,d7bb534a3f526e5d76e6eaa6c9c116ae,7abb8ba26773c41b761ecbaa26e4de60,Andy Warhol - 1962; 'Campbell's Soup Cans' - 51x41 cm; synthetic polymer paint on canvas,46,54,DIMENSION
5436,1087,d7bb534a3f526e5d76e6eaa6c9c116ae,c752621ff5ecb3e2c8815594868708d0,Andy Warhol - 1962; 'Campbell's Soup Cans' - 51x41 cm; synthetic polymer paint on canvas,57,92,MEDIUM
5437,1088,cf099ea859691720b13575d8bfc56e6f,1a6c0699ae13387fb68bd8859d7f3a92,Frida Kahlo; 1939 - 'The Two Fridas' - 173x173 cm; oil on canvas,0,11,ARTIST
5438,1088,cf099ea859691720b13575d8bfc56e6f,4bf1cca0e5cc76589fd5bcffdcf21b3c,Frida Kahlo; 1939 - 'The Two Fridas' - 173x173 cm; oil on canvas,13,17,DATE
5439,1088,cf099ea859691720b13575d8bfc56e6f,884ca791b9fecbe1a1e72f6f58bf94db,Frida Kahlo; 1939 - 'The Two Fridas' - 173x173 cm; oil on canvas,20,34,ART_TITLE
5440,1088,cf099ea859691720b13575d8bfc56e6f,eb9d76923cae8f6fbae9d10d1af03084,Frida Kahlo; 1939 - 'The Two Fridas' - 173x173 cm; oil on canvas,37,46,DIMENSION
5441,1088,cf099ea859691720b13575d8bfc56e6f,77088b6cc42f889379df8a1bbb9472e8,Frida Kahlo; 1939 - 'The Two Fridas' - 173x173 cm; oil on canvas,48,62,MEDIUM
5442,1089,10e6720ef7b808cf92b9e735f9b2d056,4623e3d5d581190473d8fd45f6641220,Michelangelo - 'David'; 1504 - Marble sculpture; 517 cm tall,0,12,ARTIST
5443,1089,10e6720ef7b808cf92b9e735f9b2d056,3918e68b95ead81d137c7384706d9a22,Michelangelo - 'David'; 1504 - Marble sculpture; 517 cm tall,15,22,ART_TITLE
5444,1089,10e6720ef7b808cf92b9e735f9b2d056,cee74a3043b176342ae13b88a15ead4c,Michelangelo - 'David'; 1504 - Marble sculpture; 517 cm tall,25,29,DATE
5445,1089,10e6720ef7b808cf92b9e735f9b2d056,17a752a7004c80a38e760f195a054020,Michelangelo - 'David'; 1504 - Marble sculpture; 517 cm tall,32,48,MEDIUM
5446,1089,10e6720ef7b808cf92b9e735f9b2d056,9055e5e9035fed72a34d7ed872b7f00d,Michelangelo - 'David'; 1504 - Marble sculpture; 517 cm tall,50,59,DIMENSION
5447,1090,ec8255242e25c3fc07210768288af00b,547f404a1d700043a9880eecfa3846c5,Georgia O'Keeffe - 'Red Canna' - 1924; 30x40cm; oil on canvas,0,16,ARTIST
5448,1090,ec8255242e25c3fc07210768288af00b,dfdc490fd527637eb9dca9318c35094f,Georgia O'Keeffe - 'Red Canna' - 1924; 30x40cm; oil on canvas,19,28,ART_TITLE
5449,1090,ec8255242e25c3fc07210768288af00b,435d07e322088cb102bd6ab0bbb202cc,Georgia O'Keeffe - 'Red Canna' - 1924; 30x40cm; oil on canvas,31,35,DATE
5450,1090,ec8255242e25c3fc07210768288af00b,2a68a5a6c577e88e8fa07ba378d63efc,Georgia O'Keeffe - 'Red Canna' - 1924; 30x40cm; oil on canvas,37,44,DIMENSION
5451,1090,ec8255242e25c3fc07210768288af00b,c3b2c21964bc19f277668c871fbb7405,Georgia O'Keeffe - 'Red Canna' - 1924; 30x40cm; oil on canvas,47,61,MEDIUM
5452,1091,7a5c6167b7e5bf1d1d67ebe261177e99,492e44e98e47c7de7658ee5b4070fd61,"Henri Matisse, 1909 - 'The Dance'; 260x391 cm - oil on canvas",0,13,ARTIST
5453,1091,7a5c6167b7e5bf1d1d67ebe261177e99,31ee7fa58d66ea8dba3084fcc48f4541,"Henri Matisse, 1909 - 'The Dance'; 260x391 cm - oil on canvas",15,19,DATE
5454,1091,7a5c6167b7e5bf1d1d67ebe261177e99,f71f2516e4855678140f1d57f81ecf48,"Henri Matisse, 1909 - 'The Dance'; 260x391 cm - oil on canvas",22,32,ART_TITLE
5455,1091,7a5c6167b7e5bf1d1d67ebe261177e99,be0a1ca7b158f8c338d005d226e34805,"Henri Matisse, 1909 - 'The Dance'; 260x391 cm - oil on canvas",35,45,DIMENSION
5456,1091,7a5c6167b7e5bf1d1d67ebe261177e99,a65ec2b83c3b6e0bcea6b0627dc9185b,"Henri Matisse, 1909 - 'The Dance'; 260x391 cm - oil on canvas",48,62,MEDIUM
5457,1092,bef1d0a58ad86495a5a1a3d586214d6f,044d5fc2a7a173133a16d1cf3daa482f,"Jackson Pollock; 'No. 5, 1948' - 1948 - 243.8x121.9 cm; oil on fiberboard",0,15,ARTIST
5458,1092,bef1d0a58ad86495a5a1a3d586214d6f,32123759865b773fe82f2d919cff234f,"Jackson Pollock; 'No. 5, 1948' - 1948 - 243.8x121.9 cm; oil on fiberboard",18,31,ART_TITLE
5459,1092,bef1d0a58ad86495a5a1a3d586214d6f,03aac4104ae80f2bb993210127f69a5c,"Jackson Pollock; 'No. 5, 1948' - 1948 - 243.8x121.9 cm; oil on fiberboard",34,38,DATE
5460,1092,bef1d0a58ad86495a5a1a3d586214d6f,a41de6c52bfacde79429d74234bed420,"Jackson Pollock; 'No. 5, 1948' - 1948 - 243.8x121.9 cm; oil on fiberboard",41,54,DIMENSION
5461,1092,bef1d0a58ad86495a5a1a3d586214d6f,8169a22f4554e458dc6a174a8215c038,"Jackson Pollock; 'No. 5, 1948' - 1948 - 243.8x121.9 cm; oil on fiberboard",57,73,MEDIUM
5462,1093,4fcde14cd60c1217a32605f812a74512,dd6bb6ffebaeed293547d7ca5602e120,Salvador Dali - 'The Persistence of Memory'; 1931 - 24x33 cm - oil on canvas,0,13,ARTIST
5463,1093,4fcde14cd60c1217a32605f812a74512,b91e5fc9c7f908eb5ee083381b3cca68,Salvador Dali - 'The Persistence of Memory'; 1931 - 24x33 cm - oil on canvas,16,43,ART_TITLE
5464,1093,4fcde14cd60c1217a32605f812a74512,e74dd86bf886e7a68ce7d442f5e36f6b,Salvador Dali - 'The Persistence of Memory'; 1931 - 24x33 cm - oil on canvas,46,50,DATE
5465,1093,4fcde14cd60c1217a32605f812a74512,8db56d46aa802c25460a00a2e789d7d3,Salvador Dali - 'The Persistence of Memory'; 1931 - 24x33 cm - oil on canvas,53,61,DIMENSION
5466,1093,4fcde14cd60c1217a32605f812a74512,385752b867684d6a806b89c001569c8e,Salvador Dali - 'The Persistence of Memory'; 1931 - 24x33 cm - oil on canvas,64,78,MEDIUM
5467,1094,07f2c94a60722d772a2564cef19d7904,b0cb12759f77fb459ae2308fb68f1bc9,"Edvard Munch; 1893 - 'The Scream' - 91x73 cm; oil, tempera, and pastel on cardboard",0,12,ARTIST
5468,1094,07f2c94a60722d772a2564cef19d7904,3c4d7b9d2c463b824cab88a13df0f1d5,"Edvard Munch; 1893 - 'The Scream' - 91x73 cm; oil, tempera, and pastel on cardboard",14,18,DATE
5469,1094,07f2c94a60722d772a2564cef19d7904,d9377af56dda2bced0fc761f20b6273f,"Edvard Munch; 1893 - 'The Scream' - 91x73 cm; oil, tempera, and pastel on cardboard",21,32,ART_TITLE
5470,1094,07f2c94a60722d772a2564cef19d7904,b73927553379cf54fd22435254fcd698,"Edvard Munch; 1893 - 'The Scream' - 91x73 cm; oil, tempera, and pastel on cardboard",35,43,DIMENSION
5471,1094,07f2c94a60722d772a2564cef19d7904,3ebe1ef6b8010bd80417ba64f702d5ee,"Edvard Munch; 1893 - 'The Scream' - 91x73 cm; oil, tempera, and pastel on cardboard",46,82,MEDIUM
5472,1095,a28ebf0f4de9ea23e9b3cdfa218905ad,77ea2a64986d6d1c8bcf2e44370b4f41,Rene Magritte - 'The Son of Man'; 1964 - 116x89 cm; oil on canvas,0,13,ARTIST
5473,1095,a28ebf0f4de9ea23e9b3cdfa218905ad,a3d2e94545a19dad61e8d8ac88998803,Rene Magritte - 'The Son of Man'; 1964 - 116x89 cm; oil on canvas,16,33,ART_TITLE
5474,1095,a28ebf0f4de9ea23e9b3cdfa218905ad,cf3f1f2add1ce2f7a9322f2cc38558c2,Rene Magritte - 'The Son of Man'; 1964 - 116x89 cm; oil on canvas,36,40,DATE
5475,1095,a28ebf0f4de9ea23e9b3cdfa218905ad,dc61e36d2b26dac937d748d2594665cb,Rene Magritte - 'The Son of Man'; 1964 - 116x89 cm; oil on canvas,43,51,DIMENSION
5476,1095,a28ebf0f4de9ea23e9b3cdfa218905ad,06dadb44ae8f98617ac0d829505b79ff,Rene Magritte - 'The Son of Man'; 1964 - 116x89 cm; oil on canvas,54,68,MEDIUM
5477,1096,b6ca9462bf742235c55a29d7fd5a8cfd,1fd2bc41c9a72a31d24c39478862c2a5,The sculpture 'David' by Mikelangelo - marble; 17ft - 1504,17,28,ART_TITLE
5478,1096,b6ca9462bf742235c55a29d7fd5a8cfd,2d04835a1149b5dc095c1a9776aaca99,The sculpture 'David' by Mikelangelo - marble; 17ft - 1504,32,44,ARTIST
5479,1096,b6ca9462bf742235c55a29d7fd5a8cfd,5d4730713bb814f1817bf3338957614e,The sculpture 'David' by Mikelangelo - marble; 17ft - 1504,47,53,MEDIUM
5480,1096,b6ca9462bf742235c55a29d7fd5a8cfd,f538566173fb7c1a599712518bfbfa33,The sculpture 'David' by Mikelangelo - marble; 17ft - 1504,56,60,DIMENSION
5481,1096,b6ca9462bf742235c55a29d7fd5a8cfd,79fe9aeb85fb2d87d14c8585fc524382,The sculpture 'David' by Mikelangelo - marble; 17ft - 1504,63,67,DATE
5482,1097,ef56b4f16edbddde5d1aa71b15899ec9,4b06548e230cbdc22c5c075be8c9cadd,"Vincent van Goh, 'Starry Night' - 1889; oil on canvas - 73x92cm",0,15,ARTIST
5483,1097,ef56b4f16edbddde5d1aa71b15899ec9,b8770ef115f1a94cc220e8e9878f1cbc,"Vincent van Goh, 'Starry Night' - 1889; oil on canvas - 73x92cm",17,30,ART_TITLE
5484,1097,ef56b4f16edbddde5d1aa71b15899ec9,bcc3af73e8d1867a1139039409e43105,"Vincent van Goh, 'Starry Night' - 1889; oil on canvas - 73x92cm",33,37,DATE
5485,1097,ef56b4f16edbddde5d1aa71b15899ec9,0072f29bf0ba289b1c6c1b18425eb71d,"Vincent van Goh, 'Starry Night' - 1889; oil on canvas - 73x92cm",39,52,MEDIUM
5486,1097,ef56b4f16edbddde5d1aa71b15899ec9,8478dc5932242319ae8d7ada5bf5df46,"Vincent van Goh, 'Starry Night' - 1889; oil on canvas - 73x92cm",55,62,DIMENSION
5487,1098,7d6a04ad3d35a8ff23323ac7594ec8ea,8cb28769b56d550683e94d86070a8e95,'The Persistence of Memory' by Salvador Dali - 1931; oil on canvas - 24x33cm,1,28,ART_TITLE
5488,1098,7d6a04ad3d35a8ff23323ac7594ec8ea,df2bab886a65bb731295f0f141341145,'The Persistence of Memory' by Salvador Dali - 1931; oil on canvas - 24x33cm,32,45,ARTIST
5489,1098,7d6a04ad3d35a8ff23323ac7594ec8ea,887811005179912b58bdeb4c8c35e397,'The Persistence of Memory' by Salvador Dali - 1931; oil on canvas - 24x33cm,48,52,DATE
5490,1098,7d6a04ad3d35a8ff23323ac7594ec8ea,2bef7dd648da9ee543e1afb9955a839c,'The Persistence of Memory' by Salvador Dali - 1931; oil on canvas - 24x33cm,54,67,MEDIUM
5491,1098,7d6a04ad3d35a8ff23323ac7594ec8ea,c5688ed392e3afcd2e0e15a5660487d7,'The Persistence of Memory' by Salvador Dali - 1931; oil on canvas - 24x33cm,70,76,DIMENSION
5492,1099,068cc99fa7f19c4e6263e721daff5de5,9650650eda5120de46ce9dc81d85210f,Claude Monet's 'Water Lilies' - oil paint; 1916 - 200x200cm,0,12,ARTIST
5493,1099,068cc99fa7f19c4e6263e721daff5de5,b0e05231d5c3bf989b3352e1a9d34593,Claude Monet's 'Water Lilies' - oil paint; 1916 - 200x200cm,15,29,ART_TITLE
5494,1099,068cc99fa7f19c4e6263e721daff5de5,ec041c6cf40a30e7b8e0807f30208fe6,Claude Monet's 'Water Lilies' - oil paint; 1916 - 200x200cm,32,41,MEDIUM
5495,1099,068cc99fa7f19c4e6263e721daff5de5,ec4cebccacca9b178c687912d32ede69,Claude Monet's 'Water Lilies' - oil paint; 1916 - 200x200cm,44,48,DATE
5496,1099,068cc99fa7f19c4e6263e721daff5de5,bc00c98fdcdfd89d582512f2b4d1d2af,Claude Monet's 'Water Lilies' - oil paint; 1916 - 200x200cm,51,59,DIMENSION
5497,1100,48ce695fed2f43eda9af2531778d5c91,ec32b504e2cee0e74f3eb857771a2f67,1929; 'The Treachery of Images' by Rene Magritte - oil on canvas - 60x81cm,0,4,DATE
